timestamp,decisions_count_15m,decisions_count_60m_rolling,decisions_count_today_so_far,avg_stakes_score,max_stakes_score,irreversible_decisions_today,novel_attendees_ratio,novel_topics_ratio,app_switches_15m,tab_domain_entropy,hour_of_day,minutes_since_wake,day_of_week,minutes_since_last_break,lunch_taken_today,fatigue
2026-04-07 08:00:00,2,11.0,14,0.07889960506507264,0.1545142655635581,1,0.23714407151842695,0.021847607571417533,16,0.45426672505350685,8.0,90.0,1,0,0,51.066124137541486
2026-04-07 08:15:00,2,8.0,16,0.27931298703920376,0.5129346530809895,1,0.5395859288779681,0.07308927102689185,17,0.7803363241359726,8.25,105.0,1,15,0,63.06674233132384
2026-04-07 08:30:00,1,7.0,17,0.13625483303351119,0.33718993343265896,1,0.4782680531634892,0.06853333400798528,20,0.5138535125773334,8.5,120.0,1,30,0,60.155131103665596
2026-04-07 08:45:00,4,9.0,21,0.7328807932229028,0.2168312980808413,2,0.27228767096373613,0.12141727025709897,13,0.2894701751454936,8.75,135.0,1,45,0,57.97029902919321
2026-04-07 09:00:00,3,10.0,24,0.373688990109661,0.25048423675909515,3,0.18978036611267696,0.18617879596344766,28,0.8652378930260604,9.0,150.0,1,60,0,83.00572076574412
2026-04-07 09:15:00,1,9.0,25,0.22104710284238882,0.3349400050881432,3,0.25367384575293356,0.47436441522615996,17,0.29477776819347035,9.25,165.0,1,75,0,68.04237700896937
2026-04-07 09:30:00,5,13.0,30,0.47598505875385655,0.4609761468713251,3,0.764887573769095,0.32757749459377994,13,0.70533292668459,9.5,180.0,1,90,0,99.02617892951217
2026-04-07 09:45:00,2,11.0,32,0.1986859860041071,0.5104555929314754,3,0.3478759578004651,0.3818150864584079,22,0.8633504776366725,9.75,195.0,1,105,0,90.95834323249748
2026-04-07 10:00:00,3,11.0,35,0.32520716447869363,0.41716185509163217,3,0.03509599545722861,0.16792934696379075,29,0.4454198946695123,10.0,210.0,1,120,0,93.60691646936716
2026-04-07 10:15:00,2,12.0,37,0.4258200938941614,0.3709104210103704,4,0.31169666187395956,0.4288960734629869,18,0.8788244587191146,10.25,225.0,1,135,0,100.0
2026-04-07 10:30:00,4,11.0,41,0.3342047925435048,0.1777945494003187,4,0.1315525374565797,0.11946626816253605,25,0.6375770451279295,10.5,240.0,1,150,0,100.0
2026-04-07 10:45:00,6,15.0,47,0.24563597620353875,0.013021367693179966,6,0.10047375876636701,0.1849615464705987,19,0.2225642103607475,10.75,255.0,1,0,0,76.58988099568982
2026-04-07 11:00:00,7,19.0,54,0.16062922318370718,0.6699352626853307,7,0.15759411752287206,0.14347654361112122,24,0.45233900652102893,11.0,270.0,1,15,0,100.0
2026-04-07 11:15:00,1,18.0,55,0.6889986403243872,0.2469851750354478,7,0.06336640328142114,0.7991443752918359,25,0.75142914653442,11.25,285.0,1,30,0,100.0
2026-04-07 11:30:00,3,17.0,58,0.5374775975155637,0.5125770139222776,7,0.0874988412284455,0.02464683736938527,15,0.5686462569560402,11.5,300.0,1,45,0,100.0
2026-04-07 11:45:00,3,14.0,61,0.3555029738313991,0.6822675451316633,7,0.053204607954348226,0.4112417907223763,16,0.5321679163617828,11.75,315.0,1,60,0,97.22272144731453
2026-04-07 12:00:00,3,10.0,64,0.5448638532126114,0.48165129462277956,7,0.16343292062265571,0.5666195473474166,20,0.30207412139499007,12.0,330.0,1,75,0,100.0
2026-04-07 12:15:00,4,13.0,68,0.6148773159013642,0.20257253021529667,8,0.5866579584533724,0.33328255802109136,18,0.628534707882408,12.25,345.0,1,0,1,94.92403678708993
2026-04-07 12:30:00,1,11.0,69,0.08292715846240377,0.07139272952559614,8,0.31545810135216756,0.1141369971852454,19,0.6613641710796893,12.5,360.0,1,15,1,100.0
2026-04-07 12:45:00,3,11.0,72,0.39208322032629295,0.14394134457992144,8,0.1685876715475138,0.01917561697337582,12,0.20445338063372015,12.75,375.0,1,30,1,98.30206286303257
2026-04-07 13:00:00,6,14.0,78,0.12460905119317937,0.403771656066767,8,0.15021348136097465,0.37857395076959877,15,0.2202726510569089,13.0,390.0,1,45,1,91.71491728616346
2026-04-07 13:15:00,2,12.0,80,0.38239023705473746,0.16575128105478246,8,0.17325372665238975,0.8075749060591478,13,0.5288167554073095,13.25,405.0,1,60,1,100.0
2026-04-07 13:30:00,3,14.0,83,0.3543777106819022,0.17600337696324378,8,0.023729845678417044,0.40038422544894114,11,0.8063341258730762,13.5,420.0,1,75,1,92.88647068614027
2026-04-07 13:45:00,1,12.0,84,0.49979368329473073,0.5485621733936276,8,0.5344239723100028,0.03544222085593911,15,0.3202054821052617,13.75,435.0,1,90,1,100.0
2026-04-07 14:00:00,4,10.0,88,0.18479623355086872,0.468607398480535,9,0.31832775760253135,0.2798835476429997,14,0.6039332350507437,14.0,450.0,1,105,1,100.0
2026-04-07 14:15:00,3,11.0,91,0.10273374209275864,0.050542552440805834,9,0.16797534061916983,0.3938320002099529,24,0.6880340999618721,14.25,465.0,1,120,1,100.0
2026-04-07 14:30:00,4,12.0,95,0.09250580793931895,0.1751779279365397,9,0.6289183721902111,0.38341657824876063,19,0.7489696470573229,14.5,480.0,1,135,1,100.0
2026-04-07 14:45:00,4,15.0,99,0.22431441731268645,0.257486118834208,9,0.3207512067395699,0.25463832392065977,19,0.296676832829411,14.75,495.0,1,150,1,100.0
2026-04-07 15:00:00,4,15.0,103,0.32739249328693604,0.45860347281528924,9,0.13182857693635677,0.16035993452046032,27,0.76071893054169,15.0,510.0,1,165,1,100.0
2026-04-07 15:15:00,2,14.0,105,0.28130393488496747,0.43282456328744895,9,0.4786375427857078,0.44611763388625625,19,0.42504702656209153,15.25,525.0,1,180,1,100.0
2026-04-07 15:30:00,6,16.0,111,0.165920037837863,0.6579123628298768,10,0.0521607886270821,0.49076203057354184,19,0.5992837216515777,15.5,540.0,1,195,1,100.0
2026-04-07 15:45:00,2,14.0,113,0.3605819140853684,0.31288575220051984,10,0.1513197407795304,0.16903029621541898,22,0.5790390549166893,15.75,555.0,1,210,1,100.0
2026-04-07 16:00:00,6,16.0,119,0.6199589213833697,0.2646151459027806,11,0.38435900952530705,0.2886978860115071,18,0.672513202609667,16.0,570.0,1,225,1,100.0
2026-04-07 16:15:00,1,15.0,120,0.1504264673979908,0.4802736180498775,11,0.08899190185191612,0.20482142974676867,10,0.7773146379879704,16.25,585.0,1,240,1,100.0
2026-04-07 16:30:00,5,14.0,125,0.08270993363208888,0.13083993106303932,12,0.19785382500457724,0.13791585649298835,27,0.6431669429213599,16.5,600.0,1,255,1,100.0
2026-04-07 16:45:00,1,13.0,126,0.4101560942922319,0.7987624599159375,12,0.09962516606385033,0.5339809751367094,16,0.21705023164880513,16.75,615.0,1,0,1,100.0
2026-04-07 17:00:00,4,11.0,130,0.21206247521473545,0.6098798041371395,12,0.16076255256056918,0.14649976376733256,21,0.7843235462171043,17.0,630.0,1,15,1,100.0
2026-04-07 17:15:00,0,10.0,130,0.36001770196284927,0.25584271599170233,12,0.3780731129185184,0.19993898963464452,13,0.7998240789699993,17.25,645.0,1,30,1,100.0
2026-04-07 17:30:00,2,7.0,132,0.10225501279297232,0.6152404684462615,12,0.12907865738248092,0.13706234971619752,22,0.7692630409274033,17.5,660.0,1,45,1,100.0
2026-04-07 17:45:00,3,9.0,135,0.06751173458363416,0.8650833992843451,12,0.07183547063740349,0.19713984852531452,13,0.6128286672164243,17.75,675.0,1,60,1,100.0
2026-04-07 18:00:00,0,5.0,135,0.31867676563494596,0.24255051168123748,12,0.47527412253394247,0.13716933076419036,21,0.2535433046756628,18.0,690.0,1,75,1,100.0
2026-04-07 18:15:00,2,7.0,137,0.1557387768479939,0.1813348356065519,12,0.0898254660834398,0.7108420041921509,13,0.6625819079949077,18.25,705.0,1,90,1,100.0
2026-04-07 18:30:00,2,7.0,139,0.2620304437900454,0.3701019810071908,12,0.13702817690932084,0.400351549940528,20,0.5085366960909989,18.5,720.0,1,105,1,100.0
2026-04-07 18:45:00,3,7.0,142,0.1652099344998145,0.4377076419217559,12,0.02376544134285738,0.19686085288558475,18,0.8755818031395888,18.75,735.0,1,120,1,100.0
2026-04-07 19:00:00,2,9.0,144,0.2898047815882309,0.343164246931848,12,0.13947689015343873,0.5273320789896232,18,0.8481009210218815,19.0,750.0,1,135,1,100.0
2026-04-07 19:15:00,0,7.0,144,0.3216280395375434,0.7649510565624175,12,0.3444106345010325,0.4860609385590875,21,0.22743712382829612,19.25,765.0,1,150,1,100.0
2026-04-07 19:30:00,3,8.0,147,0.24887141307904173,0.6864096932901718,13,0.14847756881706325,0.5101061746439559,15,0.4138092449449172,19.5,780.0,1,165,1,100.0
2026-04-07 19:45:00,2,7.0,149,0.2919724227786853,0.3355572045748154,14,0.28662693699879027,0.2866836125449848,15,0.6942830692663725,19.75,795.0,1,180,1,100.0
2026-04-07 20:00:00,4,9.0,153,0.04419771237597622,0.8858375169444579,14,0.167304991572373,0.10392945063915318,33,0.2070510613721792,20.0,810.0,1,195,1,100.0
2026-04-08 07:00:00,2,2.0,2,0.05771314946118181,0.6048178284821387,0,0.17367065318739391,0.032569162070319034,18,0.6610943461424639,7.0,30.0,2,15,0,30.064447471676147
2026-04-08 07:15:00,3,5.0,5,0.378525598350105,0.1448170746224729,1,0.25853974237978494,0.4137629356805504,14,0.5673336352571907,7.25,45.0,2,30,0,43.58315137713515
2026-04-08 07:30:00,3,8.0,8,0.10169019032760226,0.16843696953361803,1,0.12259720228962527,0.05427762495690436,20,0.8793030419632261,7.5,60.0,2,45,0,51.87558328475147
2026-04-08 07:45:00,1,9.0,9,0.09526258426636998,0.6207820920193812,2,0.007501238091738984,0.3063146038934705,17,0.2517388409033327,7.75,75.0,2,60,0,58.485224492663896
2026-04-08 08:00:00,1,8.0,10,0.1386451603338098,0.20043160582366765,2,0.03781173667715126,0.23046540984611497,16,0.5629858583140874,8.0,90.0,2,75,0,59.138049871671306
2026-04-08 08:15:00,1,6.0,11,0.11705786318024554,0.4187931301486101,2,0.26279263850205054,0.44691732460582784,13,0.42253641112956636,8.25,105.0,2,90,0,64.8892913075025
2026-04-08 08:30:00,2,5.0,13,0.12966282098493745,0.3791820135869263,2,0.31022049555562503,0.2830391161309345,18,0.8446672312330071,8.5,120.0,2,105,0,72.96946909305053
2026-04-08 08:45:00,1,5.0,14,0.38032886113859676,0.6176727770091246,2,0.22845458553398337,0.39947197502753706,20,0.2416093812990167,8.75,135.0,2,120,0,80.80570290332727
2026-04-08 09:00:00,8,12.0,22,0.17378064040727867,0.5891169548245867,2,0.033344300486725036,0.7350972509955286,25,0.6841083886314062,9.0,150.0,2,135,0,96.87908116690703
2026-04-08 09:15:00,4,15.0,26,0.28600340565940113,0.3655962911479888,3,0.20975169636011098,0.056793378925904914,20,0.506732069921908,9.25,165.0,2,150,0,100.0
2026-04-08 09:30:00,2,15.0,28,0.07225298286145271,0.3425638933364308,4,0.6490480967662666,0.04100950908914599,19,0.2861105186628212,9.5,180.0,2,165,0,100.0
2026-04-08 09:45:00,2,16.0,30,0.4764684678644051,0.32644974665858273,4,0.030632393474711937,0.11076675115702765,23,0.20533029295579686,9.75,195.0,2,180,0,100.0
2026-04-08 10:00:00,4,12.0,34,0.14854141075005312,0.10848364509235223,5,0.12405375094172945,0.1642912939625038,20,0.6966090923704706,10.0,210.0,2,195,0,100.0
2026-04-08 10:15:00,4,12.0,38,0.24568671184135746,0.56545363388857,5,0.3248444968089088,0.20922587919977143,22,0.4157566218978192,10.25,225.0,2,210,0,100.0
2026-04-08 10:30:00,3,13.0,41,0.3566860328388211,0.6113103087551186,5,0.10923343698504659,0.45221685930297134,20,0.5547385969730447,10.5,240.0,2,225,0,100.0
2026-04-08 10:45:00,0,11.0,41,0.3329152389423331,0.07448695450620485,5,0.053242206304999685,0.3574794080018828,19,0.638480023405576,10.75,255.0,2,240,0,100.0
2026-04-08 11:00:00,4,11.0,45,0.4023295238085898,0.23853699526198346,6,0.5722549337701731,0.36408118104005033,22,0.3221443594168555,11.0,270.0,2,255,0,100.0
2026-04-08 11:15:00,4,11.0,49,0.153079163466529,0.6834511107542821,6,0.38320168178930125,0.2673568818070267,20,0.644609282797969,11.25,285.0,2,270,0,100.0
2026-04-08 11:30:00,1,9.0,50,0.19977159156061436,0.2104069194477168,7,0.15345020529297873,0.09826344910493151,19,0.21210203903006875,11.5,300.0,2,285,0,100.0
2026-04-08 11:45:00,4,13.0,54,0.30211218450933436,0.277837079368146,8,0.23951293691902933,0.3229956901583794,16,0.3099499536149239,11.75,315.0,2,300,0,100.0
2026-04-08 12:00:00,7,16.0,61,0.10412954218100884,0.5275156185576974,9,0.23871715922236278,0.05465927524495857,22,0.640283029473889,12.0,330.0,2,0,1,92.05388586385527
2026-04-08 12:15:00,3,15.0,64,0.22424293483394106,0.3654808479607633,10,0.12610800938469255,0.07305341658685573,31,0.6014635192629018,12.25,345.0,2,15,1,100.0
2026-04-08 12:30:00,2,16.0,66,0.06373108042366962,0.3561532618464797,10,0.0907573676403747,0.11178765235461799,14,0.29934114610778734,12.5,360.0,2,30,1,96.5208634580043
2026-04-08 12:45:00,5,17.0,71,0.22813863494282102,0.04596520353662602,10,0.35749023400955127,0.19150931756082568,19,0.6886386598702642,12.75,375.0,2,45,1,100.0
2026-04-08 13:00:00,5,15.0,76,0.09537256768606764,0.3679891496770797,11,0.1693720131898333,0.09284083643775319,12,0.7569230950143024,13.0,390.0,2,60,1,100.0
2026-04-08 13:15:00,4,16.0,80,0.21884347026151865,0.33006758578758766,12,0.7090605183753219,0.20764764145127781,12,0.6233965344733092,13.25,405.0,2,75,1,100.0
2026-04-08 13:30:00,4,18.0,84,0.19710701984501203,0.23814765126091925,12,0.26523938071037806,0.16038526665407024,15,0.31862393213013157,13.5,420.0,2,90,1,100.0
2026-04-08 13:45:00,7,20.0,91,0.17892767357133774,0.6569481744477217,13,0.3844659519977789,0.5272226023520062,15,0.6767413207560151,13.75,435.0,2,105,1,100.0
2026-04-08 14:00:00,2,17.0,93,0.1533859792146235,0.11192696949122968,13,0.0701366920385211,0.25911351844432495,13,0.8199179143975711,14.0,450.0,2,120,1,100.0
2026-04-08 14:15:00,3,16.0,96,0.496846624634097,0.467187704062074,13,0.4680566596123674,0.5573266484449266,15,0.2429469511385771,14.25,465.0,2,135,1,100.0
2026-04-08 14:30:00,3,15.0,99,0.35151253036250424,0.7014592797426472,13,0.34852910845505675,0.47588483661199926,20,0.6278381109819389,14.5,480.0,2,150,1,100.0
2026-04-08 14:45:00,2,10.0,101,0.11408785215966886,0.26906219327567565,13,0.015996813940909238,0.11922803662366915,17,0.6246410465086418,14.75,495.0,2,165,1,100.0
2026-04-08 15:00:00,4,12.0,105,0.35492961078594154,0.5315583520055974,13,0.5855019877798602,0.6470559418772195,16,0.27407112006563905,15.0,510.0,2,180,1,100.0
2026-04-08 15:15:00,5,14.0,110,0.0837239366018614,0.4442827229334565,14,0.16176267813691025,0.32008778431005724,10,0.21656294747398513,15.25,525.0,2,195,1,100.0
2026-04-08 15:30:00,8,19.0,118,0.3110657587483919,0.6421451432393147,15,0.6687482973048561,0.3261978296655507,19,0.8431515832467597,15.5,540.0,2,210,1,100.0
2026-04-08 15:45:00,8,25.0,126,0.40183220662796904,0.7941001698872403,15,0.488066958952319,0.1405712795489163,27,0.4832400357076743,15.75,555.0,2,225,1,100.0
2026-04-08 16:00:00,5,26.0,131,0.4201327610996455,0.6118180449035184,15,0.08922772062390007,0.20745272702268344,16,0.5801281808410994,16.0,570.0,2,240,1,100.0
2026-04-08 16:15:00,2,23.0,133,0.06944431824404981,0.1726338007865383,16,0.09481328947346845,0.243187461055475,17,0.8755680180332288,16.25,585.0,2,255,1,100.0
2026-04-08 16:30:00,3,18.0,136,0.46878790718950347,0.23795322777744582,17,0.038745403907772535,0.473572877172876,17,0.3774161284076215,16.5,600.0,2,270,1,100.0
2026-04-08 16:45:00,1,11.0,137,0.0884345395609939,0.36166957603859407,17,0.08051471041791682,0.33200063309624517,29,0.8103127946575565,16.75,615.0,2,285,1,100.0
2026-04-08 17:00:00,3,9.0,140,0.21934968384173537,0.3846000889456773,17,0.2501819908898013,0.13356499359334587,13,0.8013641609827045,17.0,630.0,2,300,1,100.0
2026-04-08 17:15:00,1,8.0,141,0.2070882858758897,0.7575397126713908,17,0.29252457838767065,0.2874434892138565,20,0.8681269205433151,17.25,645.0,2,315,1,100.0
2026-04-08 17:30:00,2,7.0,143,0.06680370107337752,0.16779559317070428,17,0.03847083729842096,0.11718449642539232,12,0.2764506152278336,17.5,660.0,2,330,1,100.0
2026-04-08 17:45:00,2,8.0,145,0.4599008294032237,0.16263353236139064,17,0.3362003681729516,0.5527971204595789,19,0.49777775298733823,17.75,675.0,2,345,1,100.0
2026-04-08 18:00:00,4,9.0,149,0.4064253935955877,0.3177635301113697,17,0.1341215741680528,0.07259757353136691,12,0.3248732167575728,18.0,690.0,2,360,1,100.0
2026-04-08 18:15:00,1,9.0,150,0.029931276027246184,0.6781265325929353,17,0.23962460841866443,0.028873814255249958,15,0.6718729304024776,18.25,705.0,2,375,1,100.0
2026-04-08 18:30:00,1,8.0,151,0.37916490166943834,0.39023989914302626,18,0.32697550385811425,0.5508848570227759,17,0.3680630794097703,18.5,720.0,2,390,1,100.0
2026-04-08 18:45:00,2,8.0,153,0.48531955140044813,0.19942089620031914,18,0.13597015104685656,0.20744853833442664,10,0.2941093797207756,18.75,735.0,2,405,1,100.0
2026-04-08 19:00:00,1,5.0,154,0.5404318746027044,0.3461157462320132,18,0.6138731499055078,0.47967424186473023,20,0.8912873026475132,19.0,750.0,2,420,1,100.0
2026-04-08 19:15:00,6,10.0,160,0.07910448834969401,0.5788571441579033,18,0.09024245488139317,0.7898628236633589,28,0.4905222114585958,19.25,765.0,2,435,1,100.0
2026-04-08 19:30:00,1,10.0,161,0.20487042070067368,0.7163052895967823,18,0.5888219963482828,0.1978182521579782,17,0.5631287974746901,19.5,780.0,2,450,1,100.0
2026-04-08 19:45:00,2,10.0,163,0.2395106972191389,0.545499450721651,18,0.46446761848291457,0.09986741705971484,19,0.6541308629392721,19.75,795.0,2,465,1,100.0
2026-04-08 20:00:00,2,11.0,165,0.3484819081923345,0.5004403487088055,18,0.030011579793419403,0.16454380630939702,13,0.6300318224020991,20.0,810.0,2,480,1,100.0
2026-04-09 07:00:00,3,3.0,3,0.311346048528084,0.33758771191041076,1,0.33811173984785925,0.3761020573640649,12,0.39601848760933106,7.0,30.0,3,15,0,36.35391117955221
2026-04-09 07:15:00,4,7.0,7,0.4026301395408416,0.45055842539146135,1,0.2956357590284105,0.4518834760149391,23,0.38990782882985825,7.25,45.0,3,0,0,51.35338186174562
2026-04-09 07:30:00,2,9.0,9,0.17030765583673932,0.7560674632022948,1,0.2527147846922686,0.2947531590685488,21,0.3692908704945343,7.5,60.0,3,15,0,50.90956969071207
2026-04-09 07:45:00,1,10.0,10,0.17511720018940055,0.6040181246686152,1,0.2101996049894588,0.14133441177575007,21,0.7942070267415531,7.75,75.0,3,30,0,55.63657451704277
2026-04-09 08:00:00,2,9.0,12,0.06326907457773365,0.6686113025341163,1,0.2954995595529965,0.4014600021324794,16,0.8059437637578144,8.0,90.0,3,45,0,56.411722559256795
2026-04-09 08:15:00,3,8.0,15,0.4478501561025733,0.3866904373726394,1,0.03844282066612199,0.021131696286590295,17,0.20261969984433154,8.25,105.0,3,60,0,55.49010454964377
2026-04-09 08:30:00,0,6.0,15,0.4243419776730305,0.5252220269794967,1,0.18032427366190498,0.5404999706401872,16,0.674488728474463,8.5,120.0,3,75,0,70.752892681841
2026-04-09 08:45:00,2,7.0,17,0.24534027886486864,0.1848133367914406,1,0.20432734660142643,0.07149657792150955,19,0.34918505964836044,8.75,135.0,3,90,0,66.72272262913388
2026-04-09 09:00:00,3,8.0,20,0.13693110322685736,0.27167709602709383,3,0.40778721157799,0.5687010925897674,27,0.4550463159986989,9.0,150.0,3,105,0,89.88237057110842
2026-04-09 09:15:00,6,11.0,26,0.2202450766336094,0.5802062206808832,3,0.3763317468457347,0.17797178625073407,17,0.2559428505412492,9.25,165.0,3,120,0,88.1480993084039
2026-04-09 09:30:00,3,14.0,29,0.4856237576294422,0.4097320161257537,3,0.10722384777512974,0.6139734299684403,23,0.8750575313806924,9.5,180.0,3,135,0,100.0
2026-04-09 09:45:00,5,17.0,34,0.21667441341229154,0.41703709154843843,4,0.18612536308563096,0.2601830025774763,16,0.6068577000752776,9.75,195.0,3,150,0,100.0
2026-04-09 10:00:00,2,16.0,36,0.3944592279733355,0.6263721724584095,4,0.193372743277629,0.6303206059683997,18,0.6894925083284037,10.0,210.0,3,165,0,100.0
2026-04-09 10:15:00,1,11.0,37,0.2393083971214177,0.431274360796935,4,0.3844493697453571,0.3234584732037284,20,0.6275657430282361,10.25,225.0,3,180,0,100.0
2026-04-09 10:30:00,5,13.0,42,0.2959607389504927,0.13129889174776074,7,0.25159995178887545,0.49634803317942494,14,0.5088477836833478,10.5,240.0,3,195,0,100.0
2026-04-09 10:45:00,5,13.0,47,0.36202455172525344,0.2637417917660891,8,0.35023633426126366,0.02492251190808687,19,0.8662996558518581,10.75,255.0,3,210,0,100.0
2026-04-09 11:00:00,7,18.0,54,0.09983183680896407,0.48994083420091455,8,0.09750314362259542,0.3943221198582386,12,0.2080981002623082,11.0,270.0,3,0,0,85.47631763428666
2026-04-09 11:15:00,3,20.0,57,0.07369336714073452,0.747290371332412,8,0.4545931853972103,0.16998658710902623,25,0.8897948291724841,11.25,285.0,3,15,0,100.0
2026-04-09 11:30:00,9,24.0,66,0.11946286313488473,0.24055235622748303,8,0.40418692245999843,0.32477578810467,20,0.5019705288719355,11.5,300.0,3,30,0,100.0
2026-04-09 11:45:00,4,23.0,70,0.2388612478637332,0.20839252201656516,10,0.19157861803271026,0.0712857993748134,16,0.3682136629704527,11.75,315.0,3,45,0,100.0
2026-04-09 12:00:00,1,17.0,71,0.2742405776249427,0.6149842402118201,10,0.35017979971546653,0.55677776395286,17,0.6320294478125564,12.0,330.0,3,60,0,100.0
2026-04-09 12:15:00,2,16.0,73,0.1505952571686299,0.3521800210983722,11,0.40038569240552097,0.339296421333715,25,0.4412962732588715,12.25,345.0,3,0,1,100.0
2026-04-09 12:30:00,4,11.0,77,0.3805378057820661,0.692372425643831,11,0.19784494368441402,0.3630806102864669,11,0.8460193304941835,12.5,360.0,3,15,1,100.0
2026-04-09 12:45:00,4,11.0,81,0.05771756195622615,0.2669567110670292,11,0.2646362524720552,0.11820752572688747,12,0.8313754790339303,12.75,375.0,3,30,1,100.0
2026-04-09 13:00:00,6,16.0,87,0.3011254522331656,0.7715234149685224,11,0.44987705452486787,0.1238929405324679,21,0.4134455404009684,13.0,390.0,3,45,1,100.0
2026-04-09 13:15:00,0,14.0,87,0.27111214554749663,0.612783908582232,11,0.05389481430979206,0.07743855499087655,11,0.5611950098821916,13.25,405.0,3,60,1,100.0
2026-04-09 13:30:00,1,11.0,88,0.29778735834855913,0.37669211772506084,11,0.2251156275271142,0.23481326563904897,24,0.5670864342509461,13.5,420.0,3,75,1,100.0
2026-04-09 13:45:00,1,8.0,89,0.23210462811914256,0.5437813106070928,11,0.2913095791213083,0.5537486662719144,16,0.4128831662143888,13.75,435.0,3,90,1,100.0
2026-04-09 14:00:00,5,7.0,94,0.05858833829900784,0.4240255011051935,11,0.2666577627381638,0.3489200571380059,20,0.4291689406165222,14.0,450.0,3,105,1,100.0
2026-04-09 14:15:00,1,8.0,95,0.1736942138551994,0.6006045116456473,11,0.24045348691372825,0.3442718006863838,24,0.5501452694653965,14.25,465.0,3,120,1,100.0
2026-04-09 14:30:00,2,9.0,97,0.40188534337132553,0.2797530022049265,12,0.06795558387592816,0.238132788940338,21,0.23661351805832606,14.5,480.0,3,135,1,100.0
2026-04-09 14:45:00,2,10.0,99,0.6148398815617093,0.6135808423511324,12,0.34706174666509965,0.31359105337685694,27,0.5719724543407402,14.75,495.0,3,150,1,100.0
2026-04-09 15:00:00,1,6.0,100,0.34475559531707134,0.6732699882245736,13,0.14056396016400688,0.17783287392023364,13,0.5179740624353755,15.0,510.0,3,165,1,100.0
2026-04-09 15:15:00,4,9.0,104,0.18055954502428845,0.20779575580936757,14,0.21249246323002766,0.4255045418347193,19,0.3565828520227237,15.25,525.0,3,180,1,100.0
2026-04-09 15:30:00,3,10.0,107,0.04700235696461072,0.6053711577007469,14,0.27085425033841043,0.3243331301195377,18,0.6336578873086745,15.5,540.0,3,195,1,100.0
2026-04-09 15:45:00,3,11.0,110,0.13463368497968606,0.7431034334641913,15,0.21733757447665655,0.12249092216301889,22,0.7482803923178418,15.75,555.0,3,210,1,100.0
2026-04-09 16:00:00,3,13.0,113,0.15671454501707097,0.3397863128826942,15,0.11284553809976978,0.09658869620257922,26,0.5693768720787429,16.0,570.0,3,225,1,100.0
2026-04-09 16:15:00,2,11.0,115,0.33552340741846887,0.39548650551300407,15,0.21391059122678008,0.09324360323725141,15,0.279210962278331,16.25,585.0,3,240,1,100.0
2026-04-09 16:30:00,3,11.0,118,0.19219338865848684,0.09323179828703687,15,0.15966723008435496,0.2495624815472239,24,0.4811844177470444,16.5,600.0,3,255,1,100.0
2026-04-09 16:45:00,3,11.0,121,0.15219220159876481,0.8718120567476564,15,0.20803110063742253,0.24486101974149774,23,0.2589133584814852,16.75,615.0,3,270,1,100.0
2026-04-09 17:00:00,3,11.0,124,0.07388313556367414,0.04572935540513927,15,0.3150397243369823,0.13542312308107968,18,0.677703710778884,17.0,630.0,3,285,1,100.0
2026-04-09 17:15:00,0,9.0,124,0.29438727039732254,0.5135453470276959,15,0.1117150225572929,0.11271673166937345,20,0.3262271124665763,17.25,645.0,3,300,1,100.0
2026-04-09 17:30:00,3,9.0,127,0.5013473440901854,0.19074433869433485,16,0.19957682140290536,0.17911644389201076,17,0.41135451479903395,17.5,660.0,3,315,1,100.0
2026-04-09 17:45:00,2,8.0,129,0.43204653958190314,0.09530318448213508,16,0.1625263696907762,0.6832312107218883,18,0.32498093907984216,17.75,675.0,3,330,1,100.0
2026-04-09 18:00:00,4,9.0,133,0.16358028686386358,0.4205126706153697,16,0.25906422980743454,0.3914355932234713,21,0.8335751007984683,18.0,690.0,3,345,1,100.0
2026-04-09 18:15:00,3,12.0,136,0.3118751160403966,0.3366542081500404,16,0.20561945710869678,0.32899789815543523,16,0.8668947311703775,18.25,705.0,3,360,1,100.0
2026-04-09 18:30:00,1,10.0,137,0.5092008627258213,0.29504860135548167,16,0.23612834034620395,0.1676319556846462,20,0.5305329978003639,18.5,720.0,3,0,1,100.0
2026-04-09 18:45:00,3,11.0,140,0.45559999819198926,0.42735829566985584,17,0.1935459625222835,0.10546257964105551,14,0.8855931059846944,18.75,735.0,3,15,1,100.0
2026-04-09 19:00:00,1,8.0,141,0.16601969300663758,0.31229958383763673,17,0.35946069471856634,0.29635479687502764,21,0.4674942844998645,19.0,750.0,3,30,1,100.0
2026-04-09 19:15:00,2,7.0,143,0.2514978337933446,0.24278305069026065,17,0.32493904720692457,0.3557577223885575,24,0.5052507718717284,19.25,765.0,3,45,1,100.0
2026-04-09 19:30:00,2,8.0,145,0.2734749801298793,0.14546107177111875,17,0.10126528751914901,0.7000290503890961,25,0.6019921368234403,19.5,780.0,3,60,1,100.0
2026-04-09 19:45:00,3,8.0,148,0.12825353180521828,0.2957573415575738,17,0.31014854944843867,0.26793012129911353,9,0.2109026010008154,19.75,795.0,3,75,1,100.0
2026-04-09 20:00:00,2,9.0,150,0.31968304806553005,0.408041479854182,17,0.18491978233698525,0.17770833096863148,20,0.30272096978113633,20.0,810.0,3,90,1,100.0
2026-04-10 07:00:00,3,3.0,3,0.2793095117736574,0.4705057199788633,0,0.4429637468859741,0.12977087979271196,16,0.8433249551623305,7.0,30.0,4,15,0,45.76168867902916
